TransactionID,ProductID,Date,QuantitySold,SalePrice,SupplierID,DiscountApplied,CustomerType,DeliveryDays
T02912,P0176,2023-12-26 23:18:55.633751,18,261.3,S050,0.03,Wholesale,6
T02913,P0135,2024-06-01 23:18:55.633751,2,226.59,S003,0.19,Wholesale,6
T02914,P0533,2023-11-19 23:18:55.633751,8,53.47,S045,0.3,E-commerce,3
T02915,P0020,2023-11-19 23:18:55.633751,3,479.1,S031,0.18,E-commerce,3
T02916,P0967,2023-12-10 23:18:55.633751,19,89.11,S046,0.04,E-commerce,8
T02917,P0016,2023-11-07 23:18:55.633751,12,260.14,S049,0.2,Retail,4
T02918,P0656,2024-07-02 23:18:55.633751,3,244.45,S007,0.18,E-commerce,7
T02919,P0919,2024-02-10 23:18:55.633751,16,96.67,S026,0.01,Retail,3
T02920,P0807,2024-04-29 23:18:55.633751,6,272.59,S011,0.3,Retail,5
T02921,P0932,2024-07-15 23:18:55.633751,2,222.51,S043,0.19,Retail,3
T02922,P0645,2024-07-13 23:18:55.633751,10,274.41,S014,0.25,E-commerce,2
T02923,P0214,2023-12-11 23:18:55.633751,12,61.7,S001,0.08,Wholesale,1
T02924,P0195,2024-10-17 23:18:55.633751,16,447.42,S012,0.05,E-commerce,7
T02925,P0771,2024-03-08 23:18:55.633751,12,411.87,S042,0.13,Wholesale,1
T02926,P0292,2024-08-25 23:18:55.633751,6,128.52,S042,0.23,Retail,7
T02927,P0226,2024-03-04 23:18:55.633751,14,450.56,S038,0.02,Retail,7
T02928,P0044,2023-11-17 23:18:55.633751,8,469.85,S048,0.13,Retail,6
T02929,P0177,2024-03-18 23:18:55.633751,16,232.6,S046,0.09,E-commerce,9
T02930,P0245,2024-06-19 23:18:55.633751,16,283.87,S032,0.28,Retail,3
T02931,P0688,2024-07-16 23:18:55.633751,19,262.67,S047,0.06,Retail,2
T02932,P0100,2024-06-08 23:18:55.633751,7,244.84,S044,0.21,E-commerce,7
T02933,P0066,2024-03-28 23:18:55.633751,11,392.57,S011,0.12,Retail,1
T02934,P0419,2024-10-18 23:18:55.633751,16,197.88,S014,0.05,Wholesale,5
T02935,P0959,2023-12-08 23:18:55.633751,3,46.69,S008,0.24,Wholesale,4
T02936,P0885,2024-08-18 23:18:55.633751,19,479.21,S015,0.01,Retail,1
T02937,P0046,2024-05-06 23:18:55.633751,13,12.59,S011,0.14,E-commerce,7
T02938,P0710,2024-05-05 23:18:55.633751,11,95.11,S014,0.12,Wholesale,5
T02939,P0388,2024-04-28 23:18:55.633751,16,458.58,S037,0.29,Wholesale,7
T02940,P0919,2024-02-15 23:18:55.633751,6,307.68,S041,0.25,Retail,5
T02941,P0885,2023-11-13 23:18:55.633751,14,74.7,S014,0.06,E-commerce,2
T02942,P0660,2023-12-09 23:18:55.633751,8,113.7,S028,0.26,E-commerce,8
T02943,P0804,2024-06-04 23:18:55.633751,8,425.35,S005,0.17,Wholesale,2
T02944,P0812,2024-01-12 23:18:55.633751,4,314.64,S002,0.12,Wholesale,2
T02945,P0960,2024-05-04 23:18:55.633751,7,88.12,S035,0.13,Wholesale,1
T02946,P0350,2023-12-08 23:18:55.633751,16,255.92,S045,0.17,E-commerce,3
T02947,P0651,2024-05-15 23:18:55.633751,4,200.63,S003,0.24,Retail,7
T02948,P0323,2024-07-23 23:18:55.633751,11,129.98,S002,0.26,E-commerce,6
T02949,P0487,2024-02-27 23:18:55.633751,10,133.06,S028,0.21,Wholesale,7
T02950,P0712,2024-02-07 23:18:55.633751,13,28.74,S021,0.15,E-commerce,1
T02951,P0513,2024-02-12 23:18:55.633751,13,367.91,S026,0.17,Wholesale,4
T02952,P0343,2024-08-23 23:18:55.633751,7,144.51,S043,0.21,Retail,5
T02953,P0877,2024-08-23 23:18:55.633751,13,291.43,S020,0.0,Wholesale,9
T02954,P0532,2024-01-15 23:18:55.633751,10,76.64,S019,0.13,E-commerce,1
T02955,P0395,2024-03-28 23:18:55.633751,15,271.71,S037,0.22,E-commerce,2
T02956,P0320,2024-05-15 23:18:55.633751,4,53.84,S034,0.26,Retail,2
T02957,P0036,2023-12-28 23:18:55.633751,6,48.17,S046,0.21,Retail,1
T02958,P0451,2024-06-20 23:18:55.633751,14,314.95,S048,0.28,E-commerce,1
T02959,P0187,2023-12-01 23:18:55.633751,5,245.99,S033,0.04,Retail,8
T02960,P0854,2024-09-25 23:18:55.633751,10,133.34,S049,0.02,Retail,5
T02961,P0339,2023-12-05 23:18:55.633751,3,377.32,S029,0.05,E-commerce,5
T02962,P0490,2024-04-27 23:18:55.633751,19,371.27,S016,0.19,E-commerce,5
T02963,P0637,2024-04-20 23:18:55.633751,10,127.25,S022,0.26,E-commerce,4
T02964,P0925,2024-05-15 23:18:55.633751,6,328.0,S041,0.17,Wholesale,2
T02965,P0034,2024-07-24 23:18:55.633751,17,310.94,S013,0.24,Wholesale,4
T02966,P0762,2024-09-27 23:18:55.633751,18,413.75,S014,0.3,Wholesale,2
T02967,P0965,2024-03-26 23:18:55.633751,3,276.02,S001,0.18,E-commerce,8
T02968,P0288,2023-12-17 23:18:55.633751,11,382.16,S050,0.02,Retail,4
T02969,P0790,2023-12-15 23:18:55.633751,15,487.61,S014,0.04,Retail,3
T02970,P0747,2024-10-02 23:18:55.633751,13,71.1,S034,0.13,E-commerce,7
T02971,P0340,2024-03-03 23:18:55.633751,9,210.94,S017,0.13,E-commerce,8
T02972,P0877,2024-04-14 23:18:55.633751,4,207.33,S035,0.3,Retail,7
T02973,P0758,2024-06-28 23:18:55.633751,5,34.64,S021,0.18,E-commerce,3
T02974,P0381,2024-06-11 23:18:55.633751,9,155.61,S041,0.08,Retail,4
T02975,P0687,2024-03-04 23:18:55.633751,4,383.55,S029,0.01,Wholesale,9
T02976,P0487,2024-05-10 23:18:55.633751,13,456.7,S031,0.22,Retail,4
T02977,P0244,2023-12-10 23:18:55.633751,2,454.74,S045,0.1,Wholesale,7
T02978,P0146,2024-07-28 23:18:55.633751,13,295.48,S010,0.13,Wholesale,8
T02979,P0097,2024-03-23 23:18:55.633751,6,106.55,S042,0.09,Retail,8
T02980,P0871,2024-04-05 23:18:55.633751,10,251.98,S036,0.1,Wholesale,9
T02981,P0137,2024-04-25 23:18:55.633751,18,267.5,S039,0.2,E-commerce,1
T02982,P0188,2024-08-05 23:18:55.633751,3,312.26,S046,0.02,E-commerce,7
T02983,P0189,2024-02-08 23:18:55.633751,9,436.38,S008,0.19,Wholesale,7
T02984,P0516,2024-06-16 23:18:55.633751,16,334.79,S028,0.21,Wholesale,6
T02985,P0109,2024-03-14 23:18:55.633751,5,472.0,S037,0.23,Retail,6
T02986,P0682,2024-06-19 23:18:55.633751,5,278.77,S039,0.04,E-commerce,8
T02987,P0618,2024-04-13 23:18:55.633751,14,386.25,S037,0.15,Retail,7
T02988,P0255,2024-04-20 23:18:55.633751,6,195.86,S041,0.17,Retail,7
T02989,P0613,2024-08-03 23:18:55.633751,9,335.74,S036,0.15,Wholesale,3
T02990,P0624,2024-06-14 23:18:55.633751,7,349.4,S047,0.23,E-commerce,9
T02991,P0461,2024-02-13 23:18:55.633751,11,274.48,S044,0.06,Wholesale,2
T02992,P0181,2023-12-31 23:18:55.633751,10,63.43,S039,0.0,E-commerce,8
T02993,P0861,2023-11-01 23:18:55.633751,8,452.65,S006,0.14,Retail,4
T02994,P0837,2024-10-08 23:18:55.633751,13,360.98,S003,0.16,E-commerce,6
T02995,P0238,2024-09-10 23:18:55.633751,18,167.35,S023,0.09,Retail,8
T02996,P0944,2024-10-02 23:18:55.633751,8,329.07,S033,0.14,Retail,8
T02997,P0632,2024-08-13 23:18:55.633751,3,459.61,S035,0.06,E-commerce,7
T02998,P0973,2024-01-16 23:18:55.633751,11,156.94,S045,0.1,Wholesale,2
T02999,P0840,2024-09-17 23:18:55.633751,15,476.32,S016,0.04,Wholesale,8
T03000,P0860,2024-05-18 23:18:55.633751,4,338.75,S040,0.1,E-commerce,5
T03001,P0779,2023-11-24 23:18:55.633751,4,75.45,S025,0.04,Retail,1
T03002,P0379,2024-05-03 23:18:55.633751,8,488.74,S024,0.13,Retail,4
T03003,P0059,2024-03-23 23:18:55.633751,2,200.44,S034,0.05,Retail,3
T03004,P0300,2024-02-07 23:18:55.633751,5,219.8,S038,0.18,Wholesale,3
T03005,P0325,2024-05-02 23:18:55.633751,13,315.7,S018,0.07,Retail,1
T03006,P0648,2024-10-05 23:18:55.633751,15,288.54,S019,0.06,E-commerce,8
T03007,P0242,2024-08-05 23:18:55.633751,5,93.86,S005,0.21,Retail,4
T03008,P0441,2023-12-27 23:18:55.633751,16,393.79,S011,0.27,E-commerce,9
T03009,P0114,2024-06-26 23:18:55.633751,19,317.24,S002,0.21,E-commerce,6
T03010,P0159,2024-05-29 23:18:55.633751,7,27.89,S045,0.08,Wholesale,8
T03011,P0804,2024-06-07 23:18:55.633751,12,462.27,S013,0.23,Retail,8
T03012,P0341,2024-10-14 23:18:55.633751,6,151.51,S021,0.24,Retail,6
T03013,P0342,2023-11-24 23:18:55.633751,8,285.49,S042,0.23,Wholesale,6
T03014,P0464,2024-07-31 23:18:55.633751,13,11.12,S036,0.06,Wholesale,9
T03015,P0475,2024-09-20 23:18:55.633751,5,452.65,S044,0.28,E-commerce,8
T03016,P0188,2023-12-31 23:18:55.633751,15,415.87,S041,0.26,E-commerce,8
T03017,P0178,2024-06-05 23:18:55.633751,14,486.48,S026,0.23,Retail,7
T03018,P0927,2024-02-16 23:18:55.633751,14,8.7,S042,0.24,Retail,6
T03019,P0653,2024-02-19 23:18:55.633751,8,136.07,S049,0.09,Wholesale,7
T03020,P0545,2024-05-14 23:18:55.633751,16,481.74,S033,0.01,Wholesale,2
T03021,P0379,2024-07-28 23:18:55.633751,3,239.7,S002,0.05,E-commerce,4
T03022,P0529,2024-02-10 23:18:55.633751,9,194.34,S047,0.11,Retail,9
T03023,P0890,2024-09-02 23:18:55.633751,3,192.81,S043,0.02,Retail,6
T03024,P0742,2024-07-10 23:18:55.633751,5,443.77,S038,0.08,Retail,3
T03025,P0798,2024-05-20 23:18:55.633751,14,182.9,S034,0.26,E-commerce,2
T03026,P0013,2024-10-17 23:18:55.633751,12,347.51,S028,0.18,Wholesale,3
T03027,P0569,2024-08-19 23:18:55.633751,1,90.55,S035,0.09,E-commerce,6
T03028,P0718,2024-04-12 23:18:55.633751,4,241.93,S031,0.1,Retail,1
T03029,P0812,2024-04-02 23:18:55.633751,14,376.23,S031,0.28,Retail,4
T03030,P0990,2024-06-29 23:18:55.633751,1,260.73,S038,0.05,Retail,6
T03031,P0237,2024-10-04 23:18:55.633751,4,127.17,S040,0.12,Wholesale,7
T03032,P0547,2024-01-29 23:18:55.633751,5,366.64,S004,0.03,E-commerce,6
T03033,P0020,2024-07-03 23:18:55.633751,11,449.63,S034,0.2,Wholesale,5
T03034,P0773,2023-11-18 23:18:55.633751,19,287.8,S033,0.19,E-commerce,9
T03035,P0284,2024-01-18 23:18:55.633751,3,473.94,S050,0.19,Wholesale,4
T03036,P0423,2024-04-22 23:18:55.633751,11,58.38,S015,0.15,E-commerce,4
T03037,P0356,2024-05-23 23:18:55.633751,9,180.18,S035,0.23,Retail,9
T03038,P0449,2024-08-24 23:18:55.633751,17,290.6,S028,0.21,Wholesale,4
T03039,P0627,2024-03-18 23:18:55.633751,1,272.37,S039,0.06,E-commerce,7
T03040,P0218,2023-11-01 23:18:55.633751,10,309.04,S023,0.03,Retail,8
T03041,P0739,2024-06-07 23:18:55.633751,17,67.13,S045,0.13,Retail,3
T03042,P0912,2024-01-09 23:18:55.633751,14,477.27,S049,0.03,E-commerce,5
T03043,P0611,2024-07-04 23:18:55.633751,16,328.18,S004,0.17,Retail,5
T03044,P0472,2023-12-17 23:18:55.633751,1,412.16,S025,0.11,Retail,6
T03045,P0266,2023-12-09 23:18:55.633751,8,72.73,S013,0.18,Retail,9
T03046,P0982,2024-01-09 23:18:55.633751,18,268.35,S012,0.22,Wholesale,6
T03047,P0250,2023-10-31 23:18:55.633751,11,313.58,S046,0.17,E-commerce,2
T03048,P0997,2024-07-30 23:18:55.633751,15,327.77,S031,0.22,Retail,4
T03049,P0582,2024-10-25 23:18:55.633751,11,337.36,S031,0.27,E-commerce,4
T03050,P0630,2024-09-29 23:18:55.633751,7,238.5,S004,0.05,E-commerce,8
T03051,P0012,2024-09-16 23:18:55.633751,2,114.07,S003,0.17,E-commerce,1
T03052,P0806,2023-12-07 23:18:55.633751,17,314.11,S023,0.09,Wholesale,1
T03053,P0530,2024-07-21 23:18:55.633751,7,10.26,S011,0.09,E-commerce,9
T03054,P0252,2024-03-20 23:18:55.633751,15,385.71,S010,0.28,Wholesale,2
T03055,P0662,2024-01-15 23:18:55.633751,1,96.45,S017,0.15,Retail,1
T03056,P0190,2023-11-01 23:18:55.633751,7,5.31,S050,0.12,E-commerce,3
T03057,P0315,2024-04-06 23:18:55.633751,12,168.26,S018,0.08,Wholesale,4
T03058,P0377,2023-11-28 23:18:55.633751,8,278.59,S049,0.1,E-commerce,5
T03059,P0769,2023-10-27 23:18:55.633751,9,477.13,S038,0.01,Wholesale,6
T03060,P0499,2024-02-26 23:18:55.633751,1,410.79,S029,0.17,Wholesale,9
T03061,P0714,2023-12-31 23:18:55.633751,11,307.24,S034,0.16,E-commerce,7
T03062,P0279,2024-02-18 23:18:55.633751,19,346.09,S021,0.22,Retail,2
T03063,P0289,2024-05-06 23:18:55.633751,11,9.27,S017,0.06,E-commerce,2
T03064,P0831,2024-03-17 23:18:55.633751,7,406.53,S028,0.13,E-commerce,9
T03065,P0302,2024-05-14 23:18:55.633751,13,494.06,S024,0.23,E-commerce,3
T03066,P0038,2024-07-10 23:18:55.633751,1,49.44,S048,0.21,Wholesale,2
T03067,P0628,2024-02-25 23:18:55.633751,11,185.68,S006,0.01,Wholesale,3
T03068,P0651,2024-03-25 23:18:55.633751,11,448.89,S003,0.1,Retail,8
T03069,P0177,2024-06-30 23:18:55.633751,8,142.49,S045,0.16,Wholesale,5
T03070,P0951,2023-11-30 23:18:55.633751,13,404.7,S037,0.12,Wholesale,6
T03071,P0216,2024-04-07 23:18:55.633751,18,428.53,S001,0.03,E-commerce,8
T03072,P0353,2024-10-12 23:18:55.633751,11,460.98,S016,0.01,Retail,1
T03073,P0732,2024-07-01 23:18:55.633751,11,60.8,S018,0.06,Wholesale,6
T03074,P0096,2024-02-09 23:18:55.633751,19,85.78,S025,0.21,Wholesale,4
T03075,P0527,2024-05-02 23:18:55.633751,14,345.93,S001,0.04,Retail,1
T03076,P0769,2024-08-12 23:18:55.633751,11,48.74,S050,0.05,Retail,1
T03077,P0648,2024-02-13 23:18:55.633751,14,133.65,S046,0.06,Retail,9
T03078,P0626,2024-05-13 23:18:55.633751,12,226.95,S008,0.14,Wholesale,6
T03079,P0480,2024-10-09 23:18:55.633751,13,32.21,S026,0.03,Wholesale,5
T03080,P0814,2024-03-10 23:18:55.633751,10,309.59,S021,0.05,Wholesale,9
T03081,P0406,2023-12-01 23:18:55.633751,9,19.04,S050,0.05,E-commerce,1
T03082,P0744,2023-12-22 23:18:55.633751,18,47.18,S015,0.01,Wholesale,4
T03083,P0396,2024-02-11 23:18:55.633751,11,310.64,S004,0.26,Wholesale,2
T03084,P0410,2023-12-08 23:18:55.633751,15,128.59,S009,0.13,E-commerce,9
T03085,P0236,2024-04-07 23:18:55.633751,7,43.33,S015,0.02,Wholesale,5
T03086,P0847,2024-07-31 23:18:55.633751,3,379.6,S008,0.02,E-commerce,7
T03087,P0477,2024-03-17 23:18:55.633751,7,400.29,S026,0.18,Retail,2
T03088,P0156,2024-10-08 23:18:55.633751,5,12.23,S014,0.09,Retail,9
T03089,P0738,2024-03-18 23:18:55.633751,18,41.25,S031,0.04,Wholesale,4
T03090,P0326,2024-05-27 23:18:55.633751,14,338.49,S037,0.17,E-commerce,1
T03091,P0381,2024-04-15 23:18:55.633751,14,434.57,S013,0.12,Wholesale,3
T03092,P0168,2023-11-10 23:18:55.633751,4,469.36,S021,0.04,Retail,6
T03093,P0816,2024-05-03 23:18:55.633751,17,357.87,S040,0.24,Retail,9
T03094,P0869,2024-07-30 23:18:55.633751,6,491.34,S018,0.19,Retail,8
T03095,P0361,2024-02-10 23:18:55.633751,9,71.89,S048,0.07,Wholesale,9
T03096,P0042,2024-04-29 23:18:55.633751,13,50.98,S002,0.05,E-commerce,1
T03097,P0244,2024-08-23 23:18:55.633751,16,345.47,S050,0.25,E-commerce,3
T03098,P0425,2024-04-25 23:18:55.633751,14,13.85,S019,0.19,E-commerce,5
T03099,P0979,2024-08-06 23:18:55.633751,4,381.55,S019,0.17,E-commerce,2
T03100,P0588,2023-11-18 23:18:55.633751,9,9.28,S043,0.01,E-commerce,1
T03101,P0297,2024-05-30 23:18:55.633751,1,295.98,S042,0.18,Retail,4
T03102,P0855,2024-08-14 23:18:55.633751,17,12.33,S009,0.06,Wholesale,1
T03103,P0351,2024-01-25 23:18:55.633751,10,455.31,S026,0.1,E-commerce,4
T03104,P0896,2024-08-21 23:18:55.633751,2,50.12,S011,0.09,Retail,2
T03105,P0267,2024-07-08 23:18:55.633751,4,164.07,S007,0.05,Wholesale,2
T03106,P0330,2023-11-07 23:18:55.633751,4,325.58,S014,0.15,E-commerce,4
T03107,P0996,2024-05-29 23:18:55.633751,6,274.65,S045,0.05,Retail,7
T03108,P0440,2024-02-03 23:18:55.633751,18,317.41,S045,0.22,Retail,1
T03109,P0283,2024-10-21 23:18:55.633751,19,467.16,S010,0.25,Wholesale,1
T03110,P0871,2024-08-21 23:18:55.633751,2,143.2,S027,0.05,Wholesale,2
T03111,P0228,2024-04-05 23:18:55.633751,6,440.04,S004,0.1,Wholesale,9
T03112,P0915,2024-07-16 23:18:55.633751,11,7.98,S002,0.07,Retail,7
T03113,P0535,2023-11-08 23:18:55.633751,18,437.66,S025,0.25,E-commerce,7
T03114,P0704,2024-01-26 23:18:55.633751,13,473.94,S022,0.2,Wholesale,3
T03115,P0581,2024-01-01 23:18:55.633751,13,367.99,S011,0.12,Wholesale,8
T03116,P0066,2024-08-16 23:18:55.633751,19,475.88,S042,0.11,Wholesale,5
T03117,P0130,2023-10-30 23:18:55.633751,19,148.26,S044,0.26,Retail,6
T03118,P0086,2024-09-14 23:18:55.633751,14,73.57,S048,0.16,Wholesale,9
T03119,P0612,2024-06-30 23:18:55.633751,13,39.38,S048,0.01,Retail,5
T03120,P0635,2023-12-19 23:18:55.633751,15,468.3,S011,0.23,Retail,8
T03121,P0283,2024-09-15 23:18:55.633751,5,250.78,S024,0.25,E-commerce,6
T03122,P0280,2023-11-08 23:18:55.633751,16,494.21,S011,0.01,Retail,5
T03123,P0218,2024-05-16 23:18:55.633751,7,304.57,S025,0.3,Wholesale,2
T03124,P0321,2024-05-13 23:18:55.633751,3,389.23,S028,0.03,E-commerce,2
T03125,P0906,2024-10-13 23:18:55.633751,17,179.33,S036,0.14,Retail,1
T03126,P0668,2023-12-05 23:18:55.633751,8,141.43,S046,0.05,E-commerce,5
T03127,P0258,2024-05-13 23:18:55.633751,4,329.45,S033,0.13,Wholesale,7
T03128,P0231,2024-04-24 23:18:55.633751,10,311.89,S018,0.02,Wholesale,2
T03129,P0529,2024-04-13 23:18:55.633751,9,242.2,S033,0.06,Wholesale,6
T03130,P0095,2024-04-25 23:18:55.633751,5,226.77,S014,0.11,Wholesale,4
T03131,P0527,2024-02-05 23:18:55.633751,13,415.05,S010,0.25,Retail,4
T03132,P0779,2024-01-24 23:18:55.633751,17,352.89,S016,0.09,Retail,4
T03133,P0811,2024-04-08 23:18:55.633751,13,286.17,S026,0.14,Retail,5
T03134,P0904,2024-05-25 23:18:55.633751,19,471.75,S027,0.26,Wholesale,8
T03135,P0334,2024-04-13 23:18:55.633751,6,224.33,S021,0.25,Wholesale,9
T03136,P0976,2024-06-13 23:18:55.633751,12,171.37,S020,0.19,Wholesale,4
T03137,P0280,2024-05-11 23:18:55.633751,17,463.18,S045,0.28,E-commerce,2
T03138,P0094,2024-03-11 23:18:55.633751,1,462.57,S036,0.19,E-commerce,4
T03139,P0090,2024-09-30 23:18:55.633751,6,494.07,S028,0.25,E-commerce,6
T03140,P0380,2024-07-26 23:18:55.633751,10,63.27,S021,0.07,Wholesale,9
T03141,P0138,2024-09-22 23:18:55.633751,9,391.81,S003,0.01,Retail,3
T03142,P0028,2024-03-25 23:18:55.633751,5,182.65,S001,0.2,Wholesale,6
T03143,P0046,2023-12-06 23:18:55.633751,18,248.96,S004,0.1,E-commerce,1
T03144,P0677,2024-04-18 23:18:55.633751,9,450.74,S002,0.3,E-commerce,2
T03145,P0642,2024-02-12 23:18:55.633751,7,428.84,S013,0.08,Wholesale,9
T03146,P0313,2024-05-03 23:18:55.633751,4,476.73,S047,0.03,Wholesale,3
T03147,P0755,2023-11-12 23:18:55.633751,16,56.31,S004,0.25,Retail,1
T03148,P0699,2024-09-28 23:18:55.633751,3,259.71,S006,0.18,Wholesale,1
T03149,P0849,2024-09-17 23:18:55.633751,17,130.89,S048,0.06,Retail,4
T03150,P0901,2024-02-03 23:18:55.633751,13,158.46,S040,0.14,E-commerce,9
T03151,P0804,2024-02-14 23:18:55.633751,12,89.38,S004,0.26,Retail,8
T03152,P0404,2024-02-03 23:18:55.633751,3,295.91,S038,0.22,Retail,5
T03153,P0477,2024-08-25 23:18:55.633751,12,174.36,S040,0.21,Retail,3
T03154,P0232,2024-07-07 23:18:55.633751,14,294.34,S046,0.19,Retail,6
T03155,P0904,2024-10-09 23:18:55.633751,14,294.26,S013,0.23,Retail,2
T03156,P0579,2024-09-06 23:18:55.633751,15,266.26,S013,0.24,Retail,6
T03157,P0288,2024-05-16 23:18:55.633751,16,339.96,S010,0.25,E-commerce,5
T03158,P0857,2024-08-29 23:18:55.633751,4,105.79,S030,0.24,Wholesale,4
T03159,P0872,2023-12-07 23:18:55.633751,9,39.98,S024,0.15,Wholesale,5
T03160,P0201,2024-05-04 23:18:55.633751,2,172.1,S025,0.24,Wholesale,1
T03161,P0011,2023-12-15 23:18:55.633751,14,46.09,S019,0.16,Retail,3
T03162,P0896,2024-03-09 23:18:55.633751,4,33.49,S013,0.2,Retail,1
T03163,P0285,2024-01-01 23:18:55.633751,17,419.92,S015,0.02,Retail,7
T03164,P0719,2023-12-24 23:18:55.633751,9,159.13,S004,0.27,E-commerce,4
T03165,P0419,2024-04-20 23:18:55.633751,1,298.11,S002,0.09,E-commerce,4
T03166,P0104,2024-08-31 23:18:55.633751,14,451.2,S002,0.12,E-commerce,9
T03167,P0164,2024-02-22 23:18:55.633751,4,21.03,S027,0.01,E-commerce,4
T03168,P0917,2024-02-13 23:18:55.633751,3,313.85,S015,0.21,Retail,3
T03169,P0800,2024-09-14 23:18:55.633751,5,480.03,S022,0.13,Retail,1
T03170,P0036,2024-03-04 23:18:55.633751,17,65.71,S050,0.24,Wholesale,5
T03171,P0674,2024-07-03 23:18:55.633751,10,165.2,S008,0.3,E-commerce,1
T03172,P0325,2024-06-09 23:18:55.633751,5,163.11,S027,0.06,E-commerce,7
T03173,P0056,2024-05-25 23:18:55.633751,14,264.52,S019,0.3,E-commerce,9
T03174,P0899,2024-05-24 23:18:55.633751,5,196.25,S029,0.01,E-commerce,6
T03175,P0133,2024-02-21 23:18:55.633751,13,382.72,S031,0.2,Wholesale,2
T03176,P0591,2024-01-31 23:18:55.633751,3,125.23,S005,0.13,Retail,6
T03177,P0363,2024-10-24 23:18:55.633751,11,38.5,S035,0.13,Wholesale,7
T03178,P0776,2024-10-20 23:18:55.633751,9,427.93,S001,0.27,Wholesale,6
T03179,P0055,2024-09-12 23:18:55.633751,9,135.6,S013,0.01,Wholesale,5
T03180,P0254,2024-10-15 23:18:55.633751,10,150.94,S042,0.18,Wholesale,8
T03181,P0677,2023-11-18 23:18:55.633751,16,236.56,S030,0.14,Wholesale,7
T03182,P0425,2023-10-27 23:18:55.633751,9,21.3,S017,0.23,Wholesale,5
T03183,P0726,2024-02-13 23:18:55.633751,9,283.57,S001,0.15,E-commerce,7
T03184,P0047,2023-11-09 23:18:55.633751,9,148.96,S032,0.3,Wholesale,3
T03185,P0528,2024-01-18 23:18:55.633751,10,247.57,S018,0.05,E-commerce,2
T03186,P0395,2024-02-02 23:18:55.633751,6,399.89,S019,0.01,E-commerce,1
T03187,P0893,2023-12-15 23:18:55.633751,9,126.09,S003,0.08,Retail,9
T03188,P0070,2023-12-11 23:18:55.633751,17,247.31,S041,0.09,Wholesale,7
T03189,P0823,2023-11-06 23:18:55.633751,19,22.37,S015,0.01,Retail,7
T03190,P0198,2024-05-02 23:18:55.633751,1,78.11,S050,0.11,Retail,4
T03191,P0317,2024-02-21 23:18:55.633751,5,156.46,S022,0.13,Retail,7
T03192,P0194,2023-11-02 23:18:55.633751,8,414.97,S025,0.25,E-commerce,5
T03193,P0062,2023-12-16 23:18:55.633751,17,356.8,S035,0.2,E-commerce,9
T03194,P0801,2024-03-17 23:18:55.633751,8,194.64,S034,0.28,Wholesale,9
T03195,P0226,2024-04-15 23:18:55.633751,16,492.16,S035,0.12,Retail,3
T03196,P0056,2023-12-19 23:18:55.633751,13,39.38,S046,0.01,Wholesale,3
T03197,P0233,2024-08-11 23:18:55.633751,7,344.2,S009,0.29,Retail,5
T03198,P0482,2024-04-15 23:18:55.633751,11,165.65,S024,0.08,E-commerce,7
T03199,P0124,2024-07-13 23:18:55.633751,10,195.95,S004,0.15,Wholesale,1
T03200,P0554,2023-12-04 23:18:55.633751,12,15.87,S048,0.07,Retail,9
T03201,P0017,2024-09-03 23:18:55.633751,15,150.03,S010,0.21,E-commerce,2
T03202,P0580,2024-01-12 23:18:55.633751,13,88.32,S034,0.17,Wholesale,9
T03203,P0250,2024-05-07 23:18:55.633751,1,333.42,S007,0.24,Wholesale,9
T03204,P0793,2024-08-01 23:18:55.633751,1,82.56,S038,0.07,Retail,8
T03205,P0521,2023-11-24 23:18:55.633751,19,405.42,S032,0.22,Retail,5
T03206,P0906,2024-01-21 23:18:55.633751,10,399.49,S027,0.03,E-commerce,3
T03207,P0974,2024-04-13 23:18:55.633751,3,273.82,S004,0.01,E-commerce,7
T03208,P0705,2024-04-02 23:18:55.633751,11,244.84,S021,0.03,Wholesale,9
T03209,P0349,2024-09-30 23:18:55.633751,11,334.4,S002,0.06,Wholesale,2
T03210,P0768,2024-09-24 23:18:55.633751,6,65.0,S023,0.15,E-commerce,5
T03211,P0207,2024-05-28 23:18:55.633751,8,366.18,S007,0.28,Wholesale,1
T03212,P0892,2024-06-11 23:18:55.633751,1,76.03,S036,0.15,Retail,7
T03213,P0988,2024-03-11 23:18:55.633751,19,427.41,S039,0.04,E-commerce,9
T03214,P0625,2024-09-26 23:18:55.633751,13,356.97,S031,0.2,Wholesale,8
T03215,P0896,2024-01-15 23:18:55.633751,15,382.52,S044,0.02,Retail,5
T03216,P0746,2023-11-29 23:18:55.633751,6,261.06,S016,0.02,Retail,5
T03217,P0878,2024-04-17 23:18:55.633751,12,334.21,S007,0.26,E-commerce,1
T03218,P0942,2024-03-23 23:18:55.633751,6,112.6,S031,0.23,Retail,9
T03219,P0290,2024-01-20 23:18:55.633751,12,132.65,S048,0.24,Retail,9
T03220,P0380,2023-10-31 23:18:55.633751,4,358.19,S037,0.23,E-commerce,9
T03221,P0564,2024-01-07 23:18:55.633751,4,223.83,S030,0.2,Retail,8
T03222,P0433,2024-08-19 23:18:55.633751,9,177.75,S040,0.15,E-commerce,6
T03223,P0259,2024-10-17 23:18:55.633751,1,162.27,S022,0.24,E-commerce,3
T03224,P0900,2023-11-01 23:18:55.633751,15,470.27,S004,0.24,Wholesale,6
T03225,P0880,2024-06-09 23:18:55.633751,14,465.53,S018,0.24,Retail,9
